timestamp,VTHO,PLA,OCE,SHA,DBET,EHrT,TIC,YEET,Other
1558816770000,1063387.80,418759.99,133924.78,202331.30,287168.06,0.00,33180.19,19013.20,0.00
1558826850000,1063387.80,418759.99,133924.78,202331.30,287168.06,0.00,33180.19,19013.20,0.00
1558836930000,1061082.38,418759.99,133924.78,202331.30,287168.06,0.00,33180.19,19013.20,0.00
1558847010000,1060420.76,418759.99,133924.78,202331.30,287168.06,0.00,33180.19,19013.20,0.00
1558857100000,1068677.91,418759.99,133924.78,202331.30,287168.06,0.00,33180.19,19013.20,0.00
1558867190000,1038871.92,418759.99,133924.78,202331.30,287168.06,0.00,33180.19,19013.20,0.00
1558877250000,1068473.92,418759.99,133924.78,202331.30,287168.06,0.00,34180.19,19013.20,0.00
1558887310000,1067151.54,403138.33,133924.78,202331.30,287168.06,0.00,34180.19,19013.20,0.00
1558897370000,1068072.97,404369.89,133924.78,202331.30,287168.06,0.00,34180.19,19013.20,0.00
1558907470000,1052836.81,404369.89,133924.78,202331.30,287168.06,0.00,34180.19,19013.20,0.00
1558917550000,1072466.94,404369.89,133924.78,202331.30,287168.06,0.00,34180.19,19013.20,0.00
1558927610000,1073699.98,404369.89,133924.78,202331.30,287168.06,0.00,34180.19,19013.20,0.00
1558937740000,1072981.06,404369.89,133924.78,202331.30,287168.06,0.00,34180.19,19013.20,0.00
1558947830000,1068797.23,404369.89,133924.78,202331.30,287168.06,0.00,34180.19,19013.20,0.00
1558957940000,1066599.73,404369.89,133924.78,202331.30,287168.06,0.00,34180.19,19013.20,0.00
1558968070000,1064430.14,404371.89,133924.78,202331.30,287168.06,0.00,34180.19,19013.20,0.00
1558978160000,1083102.64,399575.61,133924.78,202331.30,287168.06,0.00,34224.71,19013.20,0.00
1558988300000,1081625.87,400078.78,133924.78,202331.30,287168.06,0.00,34224.71,19013.20,0.00
1558998410000,1077560.16,401348.03,133924.78,202331.30,287168.06,0.00,34224.71,19013.50,0.00
1559008500000,1074704.67,401348.03,133924.78,202331.30,287168.06,0.00,34224.71,19013.50,0.00
1559018590000,1068038.81,401348.03,133924.78,202331.30,287168.06,0.00,34224.71,19013.50,0.00
1559028720000,1074265.80,401348.03,133924.78,202331.30,287168.06,0.00,34224.71,18576.03,0.00
1559038830000,1067260.73,401348.03,133924.78,202331.30,287168.06,0.00,34224.71,18572.99,0.00
1559048890000,1069860.03,401348.03,133924.78,202331.30,287168.06,0.00,34224.71,18572.99,0.00
1559058960000,1065221.59,396144.68,133924.78,202331.30,287168.06,0.00,34224.71,18572.99,0.00
1559069050000,1073608.57,399110.32,133924.78,202331.30,287168.06,0.00,34224.71,18572.99,0.00
1559079100000,1077466.66,399110.32,133924.78,202331.30,242482.25,0.00,34224.71,18572.98,0.00
1559089200000,1077466.66,399110.32,133924.78,202331.30,242482.25,0.00,34224.71,18572.98,0.00
1559099260000,1076890.30,399110.32,134924.78,202331.30,245482.25,0.00,34224.71,18572.98,0.00
1559109420000,1076854.40,399110.32,134924.78,202331.30,245482.25,0.00,34224.71,18572.98,0.00
1559119500000,1076854.40,399110.32,134924.78,202331.30,245482.25,0.00,34224.71,18572.98,0.00
1559129590000,1075855.29,399110.32,134924.78,202331.30,245482.25,0.00,34224.71,18572.98,0.00
1559139680000,1074282.28,399110.32,134924.78,202336.30,256482.25,0.00,34224.71,18572.98,0.00
1559149790000,1069503.35,399110.32,134924.78,202336.30,256482.25,0.00,34224.71,18572.98,0.00
1559159880000,1060725.44,399980.78,134924.78,204081.52,256482.25,0.00,34224.71,18572.98,0.00
1559169950000,1062432.83,399980.78,134924.78,204081.52,256482.25,0.00,34224.71,18572.98,0.00
1559180040000,1058916.92,399980.78,134924.78,204081.52,261482.25,0.00,34224.71,18572.98,0.00
1559190100000,1058899.36,399980.78,134924.78,204081.52,261482.25,0.00,34224.71,18572.98,0.00
1559200200000,1072443.74,399980.78,134924.78,204081.52,261482.25,0.00,34224.71,18572.98,0.00
1559210290000,1070400.62,399980.78,134924.78,204081.52,261482.25,0.00,34224.71,18572.98,0.00
1559220420000,1070313.12,399980.78,132385.11,204081.52,261482.25,0.00,34224.71,18572.98,0.00
1559230520000,1070313.12,381933.54,132385.11,204081.52,261482.25,0.00,34224.71,18572.98,0.00
1559240630000,1070160.45,381933.54,132385.11,204081.52,261482.25,0.00,34224.71,18572.98,0.00
1559250670000,1070160.45,381933.54,132385.11,204081.52,261482.25,0.00,34224.71,18572.98,0.00
1559260770000,1077790.62,381933.54,132385.11,196382.37,261482.25,0.00,34224.71,18572.98,0.00
1559270890000,1061968.58,381933.54,132385.11,190052.91,261482.25,0.00,34224.71,18572.98,0.00
1559280990000,1071869.89,379713.81,132385.11,190052.91,261482.25,0.00,34224.71,18572.98,0.00
1559291070000,1081746.89,379713.81,132385.11,190052.91,261482.25,0.00,34224.71,18572.98,0.00
1559301230000,1088871.05,379713.81,132385.11,190052.91,261482.25,0.00,34224.71,18572.98,0.00
1559311230000,1091277.52,379713.81,132385.11,190052.91,261482.25,0.00,34224.71,18572.98,0.00
1559321250000,1075854.76,384271.03,132385.11,190052.91,261482.25,0.00,34224.71,18573.42,0.00
1559331250000,1075854.76,384271.03,132385.11,190052.91,261482.25,0.00,34224.71,18573.47,0.00
1559341250000,1075070.35,384271.03,132385.11,190052.91,250312.65,0.00,34224.71,18573.47,0.00
1559351250000,1063692.89,384271.03,132385.11,190052.91,250312.65,0.00,34224.71,18573.47,0.00
1559361250000,1063692.89,384271.03,132385.11,190052.91,250312.65,0.00,34224.71,18573.47,0.00
1559371250000,1079997.84,384271.03,132385.11,190052.91,232319.81,0.00,34224.71,18573.47,0.00
1559381260000,1079117.59,384271.03,132385.11,190052.91,232319.81,0.00,34224.71,18573.47,0.00
1559391260000,1072819.97,373529.41,132385.11,199741.15,232319.81,0.00,34224.71,18573.47,0.00
1559401260000,1072819.97,373529.41,132385.11,199741.15,232319.81,0.00,34224.71,18573.47,0.00
1559411260000,1070433.64,373529.41,132385.11,199741.15,232319.81,0.00,34224.71,18573.47,0.00
1559421260000,1070433.64,373529.41,132385.11,199741.15,232319.81,0.00,34224.71,18573.47,0.00
1559431260000,1070433.64,373541.41,132385.11,199741.15,232319.81,0.00,34224.71,18573.47,0.00
1559441260000,1067295.29,373541.41,132385.11,199741.15,232319.81,0.00,35224.71,18573.47,0.00
1559451260000,1077866.16,373541.41,132385.11,199741.15,232319.81,0.00,35224.71,18573.47,0.00
1559461260000,1077956.16,373541.41,132385.11,199741.15,232319.81,0.00,35224.71,18573.47,0.00
1559471300000,1085953.63,383541.41,132385.11,199741.15,232319.81,0.00,35224.71,18573.47,0.00
1559481300000,1085852.40,383541.41,132440.99,199741.15,232319.81,0.00,36224.71,18573.47,0.00
1559491300000,1085715.48,389941.41,132440.99,179817.15,232319.81,0.00,36224.71,18573.42,0.00
1559501310000,1075413.60,389941.41,132440.99,189817.15,232319.81,0.00,36224.71,18573.42,0.00
1559511310000,1073909.99,389941.41,132440.99,189817.15,232319.81,0.00,36224.71,18573.42,0.00
1559521310000,1073540.83,389941.41,132440.99,189817.15,232319.81,0.00,36224.71,18573.42,0.00
1559531310000,1071394.23,379159.77,144758.71,189817.15,232319.81,0.00,36224.71,18573.42,0.00
1559541360000,1086880.26,380865.66,134059.71,189817.15,232319.81,0.00,36224.71,18573.42,0.00
1559551400000,1097525.01,380865.66,134059.71,189817.15,232319.81,0.00,36224.71,18573.42,0.00
1559561400000,1097451.21,380865.66,134059.71,189817.15,229055.54,0.00,36224.71,18573.42,0.00
1559571430000,1103464.84,380865.66,134059.71,189817.15,229055.54,0.00,36224.71,18573.42,0.00
1559581430000,1100714.87,384011.08,134059.71,186671.73,229055.54,0.00,36224.71,18573.42,0.00
1559591430000,1100714.87,384011.08,134059.71,186671.73,229055.54,0.00,36224.71,18573.42,0.00
1559601430000,1099861.78,384011.08,134059.71,186671.73,229055.54,0.00,36224.71,18573.42,0.00
1559611430000,1115620.32,384011.08,134059.71,186671.73,229055.54,0.00,36224.71,18573.42,0.00
1559621460000,1112504.02,384011.08,134059.71,186671.73,229055.54,0.00,36224.71,18573.42,0.00
1559631500000,1108751.21,387763.90,134059.71,186671.73,229055.54,0.00,36224.71,18573.42,0.00
1559641550000,1106208.66,404998.41,134059.71,186671.73,229055.54,0.00,36224.71,18573.42,0.00
1559651560000,1104990.97,404998.41,134059.71,186671.73,229055.54,0.00,36224.71,18573.42,0.00
1559661570000,1101572.29,404998.41,144059.71,186671.73,229055.54,0.00,36224.71,18573.42,0.00
1559671580000,1095878.81,404998.41,144059.71,186671.73,229055.54,0.00,36224.71,18573.42,0.00
1559681580000,1095436.84,398061.73,313985.76,189800.80,229055.54,0.00,37224.71,18573.42,0.00
1559691580000,1086388.62,398061.73,286244.45,189800.80,229055.54,0.00,38224.71,18573.42,0.00
1559701580000,1143091.27,398061.73,286244.45,189800.80,229055.54,0.00,38224.71,18573.42,0.00
1559711650000,1138999.47,398061.73,286244.45,189800.80,229055.54,0.00,38224.71,18573.42,0.00
1559721660000,1143792.02,398061.73,286244.45,189800.80,229055.54,0.00,38224.71,18573.42,0.00
1559731730000,1142502.00,398061.73,286244.45,189800.80,229055.54,0.00,39137.97,18573.42,0.00
1559741730000,1147973.31,398061.73,286244.45,189800.80,229055.54,0.00,39137.97,18573.42,0.00
1559751730000,1151595.39,398061.73,286244.45,189800.80,229055.54,0.00,39137.97,26573.42,0.00
1559761730000,1154494.05,398061.73,286244.45,189800.80,229055.54,0.00,39137.97,26573.42,0.00
1559771730000,1152984.20,398061.73,286244.45,189800.80,229055.54,0.00,40137.97,26573.42,0.00
1559781730000,1153005.49,399561.73,286244.45,198300.80,230055.54,0.00,40137.97,26573.42,0.00
1559791800000,1156934.54,399561.73,287244.45,198300.80,234951.54,0.00,40137.97,26573.42,0.00
1559801800000,1156741.10,399561.73,287244.45,198300.80,234951.54,0.00,40137.97,26573.42,0.00
1559811800000,1181983.31,396400.97,287244.45,201263.80,234951.54,0.00,40137.97,26573.42,0.00
1559821810000,1169982.49,396400.97,287244.45,181031.39,234951.54,0.00,40137.97,26573.42,0.00
1559831810000,1179684.03,396400.97,300239.45,184031.39,234951.54,0.00,41137.97,26573.42,0.00
1559841820000,1171325.22,396400.97,317601.73,168669.11,234951.54,0.00,41137.97,26573.42,0.00
1559851820000,1160248.19,396400.97,317601.73,188669.11,234951.54,0.00,41137.97,26573.42,0.00
1559861820000,1159762.83,396400.97,317601.73,188669.11,234951.54,0.00,41137.97,26573.42,0.00
1559871820000,1150800.51,396400.97,317601.73,188669.11,234951.54,0.00,41137.97,26573.42,0.00
1559881820000,1147685.19,396400.97,317601.73,188669.11,234951.54,0.00,41137.97,26573.42,0.00
1559891820000,1162968.84,396400.97,317601.73,188669.11,234951.54,0.00,41137.97,26573.42,0.00
1559901830000,1162968.84,407190.95,317601.73,188669.11,234951.54,0.00,41137.97,26573.42,0.00
1559911830000,1171651.45,407206.44,317601.73,188669.11,234951.54,0.00,41137.97,26573.42,0.00
1559921830000,1160999.50,407206.44,317601.73,188669.11,235451.54,0.00,42137.97,26573.42,0.00
1559931830000,1164946.37,407206.44,317601.73,188669.11,235451.54,0.00,43137.97,26573.42,0.00
1559941830000,1164832.82,407206.44,317601.73,188669.11,235451.54,0.00,43137.97,26573.42,0.00
1559951830000,1164832.82,407206.44,317601.73,188669.11,235451.54,0.00,43137.97,26573.42,0.00
1559961830000,1164637.63,411706.44,317601.73,188669.11,235451.54,0.00,43137.97,26573.42,0.00
1559971830000,1171761.42,411706.44,317601.73,189420.18,235451.54,0.00,43137.97,26573.42,0.00
1559981830000,1171651.75,415806.44,317601.73,189420.18,235451.54,0.00,43137.97,26573.42,0.00
1559991830000,1171651.75,416700.68,317601.73,193420.18,235451.54,0.00,43137.97,29073.42,0.00
1560001830000,1170788.63,434929.64,317601.73,193420.18,238451.54,0.00,43137.97,20967.10,0.00
1560011850000,1163320.93,415326.83,317601.73,193420.18,238451.54,0.00,43137.97,14844.62,0.00
1560021850000,1162885.39,415326.83,317601.73,193420.18,238451.54,0.00,43137.97,14844.62,0.00
1560031850000,1162808.12,436933.33,317601.73,193420.18,238451.54,0.00,43137.97,14844.62,0.00
1560041850000,1162235.88,436933.33,317601.73,193420.18,238451.54,0.00,43137.97,14844.62,0.00
1560051850000,1157454.66,436933.33,317601.73,193420.18,238451.54,0.00,43137.97,14844.62,0.00
1560061850000,1178834.02,436933.33,317601.73,197638.76,238451.54,0.00,43137.97,14844.62,0.00
1560071850000,1186570.76,457433.33,317601.73,197638.76,238451.54,0.00,43137.97,14844.62,0.00
1560081850000,1185857.42,457433.33,317601.73,208987.95,238451.54,0.00,43137.97,14844.62,0.00
1560091850000,1175881.36,457433.33,317601.73,208987.95,238451.54,0.00,43137.97,14844.62,0.00
1560101850000,1168800.32,446380.12,317601.73,208987.95,238451.54,0.00,43137.97,14844.62,0.00
1560111850000,1166478.81,441305.08,317601.73,208987.95,238451.54,0.00,43137.97,14844.62,0.00
1560121850000,1163939.09,441305.08,317601.73,208987.95,238451.54,0.00,43137.97,14844.62,0.00
1560131850000,1167663.09,441305.08,317601.73,208987.95,238451.54,0.00,43137.97,14844.62,0.00
1560141850000,1150510.36,441305.08,317601.73,208987.95,238451.54,0.00,43137.97,14844.62,0.00
1560151850000,1150389.84,441305.08,317601.73,208987.95,238451.54,0.00,43137.97,14844.62,0.00
1560162020000,1213801.08,434390.15,317601.73,208987.95,238451.54,0.00,43137.97,14844.62,0.00
1560172020000,1213750.47,434390.15,317601.73,189593.27,238451.54,0.00,43137.97,14844.62,0.00
1560182020000,1194461.10,434720.00,319486.40,189593.27,238451.54,0.00,43137.97,14844.62,0.00
1560192020000,1218367.21,449543.36,340072.53,196183.77,231318.77,0.00,48137.97,26844.62,0.00
1560202020000,1215724.49,447266.61,341226.53,194092.86,229878.56,0.00,45889.14,26844.62,0.00
1560212020000,1168655.10,448062.39,341226.53,194092.86,229878.56,0.00,47889.14,26844.62,0.00
1560222020000,1168608.61,448062.39,335769.66,194092.86,229878.56,0.00,47889.14,26844.62,0.00
1560232030000,1160435.59,462981.81,330485.97,194092.86,229878.56,0.00,48889.14,26844.62,0.00
1560242060000,1177387.73,462981.81,330485.97,194092.86,229878.56,0.00,48889.14,26844.62,0.00
1560252090000,1168512.78,441375.37,330485.97,194092.86,229878.56,0.00,48889.14,26844.62,0.00
1560262090000,1204241.60,441375.37,330485.97,194092.86,229878.56,0.00,48889.14,26844.62,0.00
1560272090000,1203951.23,441375.37,323399.03,194092.86,229878.56,0.00,48889.14,26844.62,0.00
1560282090000,1202694.18,442375.37,323399.03,194092.86,229878.56,0.00,48889.14,26844.62,0.00
1560292090000,1201974.18,442375.37,323399.03,194092.86,229878.56,0.00,48889.14,26844.62,0.00
1560302090000,1203974.18,442375.37,323399.03,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560312120000,1191645.27,442375.37,325043.84,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560322130000,1229681.65,442375.37,325043.84,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560332150000,1223946.10,442375.37,325043.84,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560342150000,1239857.68,429004.55,325043.84,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560352150000,1256670.17,429004.55,325043.84,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560362150000,1250966.50,429004.55,325043.84,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560372150000,1256033.88,429004.55,325043.84,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560382150000,1261202.32,429004.55,325395.04,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560392160000,1260757.56,429004.55,325395.04,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560402160000,1264902.58,429004.55,325395.04,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560412180000,1269916.70,429004.55,325395.04,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560422190000,1298534.45,429004.55,325395.04,194092.86,209172.98,0.00,48889.14,26844.62,0.00
1560432230000,1293064.97,429004.55,325395.04,194092.86,209172.98,0.00,50889.14,26844.62,0.00
1560442250000,1281979.57,429004.55,325395.04,211199.97,209172.98,0.00,50889.14,26844.62,0.00
1560452260000,1279432.67,429004.55,325395.04,211199.97,209172.98,0.00,50889.14,26844.62,0.00
1560462290000,1275879.30,429004.55,329720.74,211803.50,209172.98,0.00,50889.14,26844.62,0.00
1560472290000,1278717.13,429004.55,329720.74,211803.50,209172.98,0.00,50889.14,26844.62,0.00
1560482290000,1314144.45,429004.55,329720.74,211803.50,209172.98,0.00,50889.14,26844.62,0.00
1560492300000,1309695.88,429004.55,332766.97,211803.50,209172.98,0.00,50889.14,26844.62,0.00
1560502310000,1318507.41,429004.55,334182.54,211803.50,209172.98,0.00,50889.14,26844.62,0.00
1560512330000,1322805.67,417147.67,334182.54,211803.50,209172.98,0.00,50889.14,26844.62,0.00
1560522330000,1313504.92,417147.67,334182.54,195127.84,209172.98,0.00,50889.14,26844.62,0.00
1560532330000,1296641.21,434258.67,334182.54,195127.84,209172.98,0.00,50889.14,26844.62,0.00
1560542330000,1293273.31,430032.22,337682.54,200045.74,219172.98,0.00,50889.14,26844.62,0.00
1560552330000,1308855.94,422365.31,337682.54,200045.74,219172.98,0.00,50889.14,26844.62,0.00
1560562330000,1305939.18,460564.28,360504.69,200045.74,219172.98,0.00,50889.14,26844.62,0.00
1560572350000,1306203.47,432629.20,342491.64,200045.74,219172.98,0.00,50889.14,26844.62,0.00
1560582350000,1305988.59,432629.20,342491.64,200045.74,219172.98,0.00,50889.14,26844.62,0.00
1560592360000,1308628.07,432629.20,342491.64,200045.74,219172.98,0.00,50889.14,26844.62,0.00
1560602360000,1307881.42,432629.20,342491.64,200045.74,219172.98,0.00,50889.14,26844.62,0.00
1560612360000,1307507.73,421624.60,346202.44,189932.86,219172.98,0.00,47393.79,26844.62,0.00
1560622360000,1296230.48,402568.62,335553.19,189932.86,204952.22,0.00,47393.79,26844.62,0.00
1560632390000,1286475.69,402568.62,428648.50,189932.86,204952.22,0.00,47393.79,26844.62,0.00
1560642390000,1282265.90,402568.62,329733.25,189932.86,204952.22,0.00,46834.02,26844.62,0.00
1560652390000,1301167.72,402568.62,329733.25,189932.86,204952.22,0.00,46834.02,26844.62,0.00
1560662410000,1301167.72,402568.62,329733.25,189932.86,204952.22,0.00,46834.02,26844.62,0.00
1560672430000,1279109.91,401397.25,329733.25,189729.14,204952.22,0.00,46834.02,26844.62,0.00
1560682430000,1307709.55,401397.25,334295.08,189729.14,204952.22,0.00,46834.02,26844.62,0.00
1560692430000,1303703.60,429108.73,340070.12,189729.14,208952.22,0.00,46834.02,26844.62,0.00
1560702430000,1297146.16,406651.52,342604.25,189729.14,211167.22,0.00,46834.02,26844.62,0.00
1560712430000,1299067.67,406651.52,342242.29,189729.14,211167.22,0.00,46834.02,26844.62,0.00
1560722430000,1292632.98,416195.03,337915.81,185141.46,211167.22,0.00,48834.02,26844.62,0.00
1560732430000,1292414.88,416195.03,337915.81,185141.46,214036.22,0.00,48834.02,26844.62,0.00
1560742450000,1303678.71,416195.03,327629.04,185141.46,214036.22,0.00,48834.02,26844.62,0.00
1560752460000,1322319.91,416195.03,327629.04,185141.46,214036.22,0.00,48834.02,26844.62,0.00
1560762500000,1379666.72,416195.03,332529.20,185141.46,214036.22,0.00,48834.02,26844.62,0.00
1560772500000,1392094.25,404419.11,332771.96,185141.46,214036.22,0.00,49834.02,26844.62,0.00
1560782500000,1380388.03,404419.11,332771.96,173245.12,205038.57,0.00,51834.02,26844.62,0.00
1560792500000,1365592.17,405419.11,332771.96,174245.12,205038.57,0.00,51834.02,26844.62,0.00
1560802500000,1356187.81,406286.78,332771.96,174245.12,205038.57,0.00,51834.02,26844.62,0.00
1560812500000,904761.34,406286.78,334574.20,175689.12,205038.57,0.00,51834.02,26844.62,0.00
1560822530000,910577.12,406286.78,334574.20,175689.12,205038.57,0.00,51834.02,26844.62,0.00
1560832570000,901112.73,406286.78,334574.20,175689.12,205038.57,0.00,51834.02,26844.62,0.00
1560842630000,904356.39,406286.78,334574.20,175689.12,205038.57,0.00,51834.02,26844.62,0.00
1560852680000,909800.40,406286.78,334574.20,176552.34,205038.57,0.00,51834.02,26844.62,0.00
1560862690000,910958.32,406286.78,334574.20,176552.34,205038.57,0.00,51834.02,26844.62,0.00
1560872690000,910958.32,406286.78,334574.20,180978.38,205038.57,0.00,51834.02,26844.62,0.00
1560882700000,910442.64,406286.78,341145.35,178171.21,209431.09,0.00,51834.02,26844.62,0.00
1560892700000,909421.60,407353.78,341145.35,178171.21,209431.09,0.00,51834.02,26844.62,0.00
1560902700000,908378.95,407353.78,341145.35,178171.21,209431.09,0.00,51834.02,26844.62,0.00
1560912760000,907167.76,407353.78,346145.35,178223.75,211031.09,0.00,51834.02,26844.62,0.00
1560922840000,889692.52,407353.78,345825.66,178223.75,211031.09,0.00,51834.02,26844.62,0.00
1560932960000,872483.76,407353.78,345825.66,178223.75,211031.09,0.00,51834.02,26844.62,0.00
1560942960000,897444.58,407353.78,345825.66,178223.75,211031.09,0.00,51834.02,26844.62,0.00
1560952960000,936792.74,407353.78,345825.66,178223.75,211031.09,0.00,51834.02,26844.62,0.00
1560962960000,943100.42,407353.78,345825.66,178223.75,211031.09,0.00,51834.02,26844.62,0.00
1560972960000,963605.65,407353.78,339252.81,178223.75,211031.09,0.00,51834.02,26844.62,0.00
1560982960000,899917.86,412153.78,341924.76,178223.75,211031.09,0.00,51834.02,26844.62,0.00
1560992970000,927725.90,417153.78,344479.76,178223.75,211031.09,0.00,51834.02,26844.62,0.00
1561003210000,933767.62,418467.17,346098.79,179223.75,212286.09,0.00,52834.02,26844.62,0.00
1561013310000,873811.98,418467.17,342660.04,179223.75,212286.09,0.00,52834.02,26844.62,0.00
1561023490000,952270.40,418467.17,338987.78,179188.27,212286.09,0.00,52834.02,26844.62,0.00
1561033500000,974404.07,418467.17,338987.78,179188.27,212286.09,0.00,52834.02,26844.62,0.00
1561043500000,963010.14,418467.17,338987.78,179188.27,212286.09,0.00,152934.02,26844.62,0.00
1561053500000,949649.98,418467.17,339680.98,179188.27,212286.09,0.00,152934.02,26844.62,0.00
1561063520000,951397.79,418467.17,342519.45,179188.27,212286.09,0.00,152934.02,26844.62,0.00
1561073520000,935514.64,412652.29,342519.45,186467.26,203289.33,0.00,154313.33,26844.62,0.00
1561083710000,922491.53,412652.29,342519.45,186467.26,203289.33,0.00,154882.33,26844.62,0.00
1561093770000,944206.89,412652.29,342519.45,186467.26,203289.33,0.00,154882.33,26844.62,0.00
1561104020000,956723.43,412652.29,335109.28,181954.34,203289.33,0.00,154882.33,26844.62,0.00
1561114180000,953322.70,412652.29,335109.28,181954.34,203289.33,0.00,154882.33,26844.62,0.00
1561124190000,1023540.49,414231.33,335109.28,180950.13,203289.33,0.00,41389.47,26844.62,0.00
1561134190000,1008355.44,414189.40,335109.28,180950.13,203289.33,0.00,47989.47,26844.62,0.00
1561144200000,1002948.00,414189.40,335109.28,180950.13,203289.33,0.00,47989.47,26844.62,0.00
1561154220000,999636.80,414189.40,335109.28,180950.13,203289.33,0.00,47989.47,26844.62,0.00
1561164220000,999313.75,414189.40,323986.72,180950.13,203289.33,0.00,47989.47,26844.62,0.00
1561174320000,959437.59,418088.38,318091.13,180950.13,203289.33,0.00,47989.47,26844.62,0.00
1561184330000,976901.47,414933.26,318091.13,179103.65,203289.33,0.00,47989.47,26844.62,0.00
1561194450000,985132.48,414933.26,314855.65,179103.65,203289.33,0.00,47989.47,26844.62,0.00
1561204470000,988556.63,407981.58,298778.38,178858.18,204473.34,0.00,47989.47,26844.62,0.00
1561214480000,1009452.21,407700.77,306931.82,174024.52,204473.34,0.00,47989.47,6152.36,0.00
1561224480000,1014467.93,420064.67,307878.20,186774.27,208083.50,0.00,48260.11,6152.36,0.00
1561234480000,1004877.47,420064.67,309462.65,180905.57,208083.50,0.00,48260.11,6152.36,0.00
1561244500000,1003184.43,407675.54,318840.17,180905.57,208083.50,0.00,48260.11,6152.36,0.00
1561254500000,994382.65,417675.54,327075.98,180905.57,208083.50,0.00,48260.11,6152.36,0.00
1561264540000,991060.02,417675.54,327075.98,180905.57,208083.50,0.00,48260.11,6152.36,0.00
1561274650000,988393.86,417675.54,327075.98,180905.57,210625.13,0.00,48260.11,6152.36,0.00
1561284710000,985815.46,417675.54,325674.31,180905.57,210625.13,0.00,48260.11,6152.36,0.00
1561294720000,975196.78,418964.22,330610.79,180905.57,210625.13,0.00,48260.11,6152.36,0.00
1561304720000,983143.19,418964.22,328694.97,180905.57,210625.13,0.00,48260.11,6152.36,0.00
1561314730000,982936.68,421381.43,328694.97,180905.57,210625.13,0.00,49260.11,6152.36,0.00
1561324740000,980073.35,421381.43,327424.00,180905.57,210625.13,0.00,49260.11,6152.36,0.00
1561334740000,979908.44,421381.43,325989.11,180905.57,210625.13,0.00,49260.11,6152.36,0.00
1561345150000,943168.45,421381.43,325989.11,180905.57,210625.13,0.00,49260.11,6152.36,0.00
1561355310000,943016.00,451281.43,325989.11,180897.73,210625.13,0.00,49260.11,6152.36,0.00
1561365530000,975193.49,449167.53,319443.57,196242.05,210625.13,0.00,49260.11,6152.36,0.00
1561375530000,977547.04,439116.09,319443.57,196961.82,210625.13,0.00,51260.11,6152.36,0.00
1561385550000,976517.94,439116.09,319443.57,196961.82,210625.13,0.00,52260.11,6152.36,0.00
1561395550000,976428.53,443146.28,319443.57,192693.81,214513.74,0.00,53260.11,6152.36,0.00
1561405560000,970546.77,437205.13,319443.57,182698.70,214513.74,0.00,54260.11,6152.36,0.00
1561415560000,969330.09,437205.13,317279.31,182698.70,214513.74,0.00,54260.11,6152.36,0.00
1561425710000,969183.72,437205.13,315519.15,182698.70,214513.74,0.00,54260.11,6152.36,0.00
1561435970000,954208.08,437205.13,298662.90,182698.70,214513.74,0.00,54260.11,6152.36,0.00
1561446190000,905957.02,415039.94,289096.24,168071.21,214513.74,0.00,54260.11,6152.36,0.00
1561456540000,877613.50,405973.07,286688.16,169961.35,199979.24,0.00,54260.11,6152.36,0.00
1561466550000,827350.93,406694.61,286688.16,177455.40,195154.09,0.00,51801.61,6152.36,0.00
1561476560000,899056.93,406694.61,286688.16,175452.16,202287.74,0.00,51801.61,6152.36,0.00
1561486560000,880631.59,406694.61,302105.01,175452.16,202287.74,0.00,51801.61,6152.36,0.00
1561496560000,863233.57,406694.61,302105.01,175452.16,202287.74,0.00,49549.46,6152.36,0.00
1561506560000,849180.42,406694.61,307694.34,175452.16,202287.74,0.00,49549.46,6152.36,0.00
1561517240000,869180.42,406694.61,307694.34,175452.16,202287.74,0.00,49549.46,6152.36,0.00
1561527430000,831518.12,396773.38,296529.40,173642.34,202287.74,0.00,49549.46,6152.36,0.00
1561537900000,875524.07,375577.62,295117.35,171194.19,202287.74,0.00,49549.46,6152.36,0.00
1561547900000,871539.11,385083.67,295117.35,168305.41,202287.74,0.00,45840.44,6152.36,0.00
1561557990000,865982.25,388803.12,295117.35,168324.90,207324.63,0.00,45840.44,6152.36,0.00
1561568010000,861028.33,390649.90,295076.33,174448.65,208921.21,0.00,45840.44,6152.36,0.00
1561578010000,888117.62,390649.90,295076.33,174448.65,208921.21,0.00,45840.44,6152.36,0.00
1561588010000,886128.81,390649.90,295076.33,172429.88,208921.21,0.00,45840.44,6152.36,0.00
1561598020000,882596.72,390649.90,295076.33,172429.88,208921.21,0.00,45840.44,6152.36,0.00
1561608690000,897408.75,392497.48,295076.33,172429.88,208921.21,0.00,45840.44,6152.36,0.00
1561618920000,900990.57,392497.48,295076.33,175840.20,208921.21,0.00,45840.44,6152.36,0.00
